id_uniq;categoria;peso;altura;descricao
pk_0065;Cogumelo;29,5;1;Parasect está quase morto, sendo totalmente controlado pelo cogumelo que cresceu em suas costas. O cogumelo parece fazer todo o pensamento. Graças a ele, vive em locais úmidos e escuros. Ele solta esporos tóxicos por onde passa. Depois de colhidos, esses esporos podem ser mergulhados e fervidos para preparar medicamentos fitoterápicos. Muitas vezes, Parasect disputa território com Shiinotic.
pk_0066;Inseto;30;1;Seus olhos grandes podem atuar como radares. Eles são compostos por diversos outros olhos menores. São ótimos para enxergar no escuro ou ver coisas minúsculas. À noite, sua espécie é atraída pela luz. Vive nas sombras de árvores altas, onde se alimenta de insetos. Possui uma camada de cabelo fino e duro que cobre todo o corpo para proteção.
pk_0067;Mariposa Venenosa;12,5;1,5;As asas são cobertas por escamas semelhantes a poeira. Quando ele ataca, bate suas grandes asas escuras violentamente para espalhar seu pó venenoso por todos os lados. Se suas asas tiverem uma coloração mais clara, seu pó é paralisante. Sua presa favorita são pequenos insetos que se aglomeram ao redor dos postes de luz, atraídos pela luz na escuridão.
pk_0069;Toupeira;1;0,2;Os Digletts da região de Alola vivem perto das áreas vulcânicas, por isso existem poucos lugares onde eles possam se esconder. A sua atividade de escavação tem o poder de arar a terra, criando terrenos de cultivo ideais para a agricultura. Por essa razão, muitas pessoas da região de Alola agradecem a presença dos Digletts. A espécie de cabelos que brota da cabeça deles são bigodes metálicos. Eles podem se comunicar com seus companheiros balançando esses bigodes para frente e para trás. É dito que se desenvolveram estes bigodes rígidos, mas flexíveis, para serem capazes de sobreviver em ambientes vulcânicos hostis. Os bigodes têm uma função sensorial, permitindo aos Diglett Alolanos analisarem a área ao redor sem terem de se expor em cima do solo. O seu estado emocional é revelado pelos seus bigodes. Quando os bigodes estão esticados significa que os Digletts estão zangados. Quando os bigodes abanam é sinal de que eles estão em alerta. Quando balançam os bigodes significa que estão de bom humor e quando estes estão caídos quer dizer que se sentem solitários e desanimados.
pk_0068;Toupeira;0,8;0,2;Passa a maior parte do tempo enterrado no subsolo. Ele deixa terra elevada em seu rastro, facilitando sua localização. Seu método de escavação pode deixar um campo perfeito para o cultivo. Muitos fazendeiros o valorizam pois suas fezes enriquecem o solo. Ele se alimenta das raízes das árvores. Ele prefere lugares escuros, passando a maior parte do tempo no subsolo.
pk_0071;Toupeira;66,6;0,7;Na região de Alola, Dugtrio é venerado como uma encarnação do deus da terra, sendo tratado com máxima importância. É por isso que o povo de Alola se ajoelha e curva fortemente sempre que encontra um Dugtrio Alolano ao sair de sua toca. Os bigodes do Dugtrio de Alola brilham com um brilho semelhante a um cabelo dourado. Seus bigodes são flexíveis, tal como os bigodes dos Digletts, mas rígidos e fortes. Além disso, continuam a crescer ao longo de toda a vida de Dugtrio, embora a num ritmo extremamente lento. A remoção dos bigodes do Dugtrio da região de Alola é proibida. Dizem que isso traz má sorte. Aqueles que já o fizeram receberam uma punição divina. Todos os anos, muitos turistas regressam para, aparentemente, devolver bigodes que levaram consigo anteriormente. Existe uma crença supersticiosa de que muitos Dugtrios de Alola sairão das suas tocas quando um vulcão entrar em erupção. Os moradores mais velhos de Alola fugiriam de imediato. Acredita-se que esses Dugtrios, que vivem abaixo da superfície do solo, são capazes de detectar movimentos no solo que indicam uma erupção eminente, ficando tão alarmados que emergem à superfície do solo.
pk_0070;Toupeira;33,3;0,7;Dugtrio são realmente trigêmeos que surgiram de um corpo. Como resultado, cada indivíduo pensa exatamente como os outros dois. Eles trabalham cooperativamente para escavar sem parar. Ele desencadeia terremotos gigantes cavando a 100 km abaixo da terra. Em raras ocasiões, uma grande briga acontecerá sobre qual cabeça comerá primeiro. Ninguém nunca viu as partes dele escondidas no subsolo.
pk_0073;Gato Arranhão;;33;A marca que apareceu em sua moeda gigante é considerada a chave para desvendar os segredos do fenômeno Dynamax. O Gigantamaxing fez esticar o corpo do Meowth até um comprimento incrível e a moeda na sua cabeça também se tornou enorme. A moeda gigante pode lançar uma torrente de poder Gigantamax, enchendo a área ao redor com um poderoso brilho dourado. Meowth adora objetos brilhantes e quando vê arranha-céus revestidos a vidro não consegue resistir à tentação de os usar para afiar as suas garras. Este comportamento pode causar danos consideráveis, como desgastar as paredes exteriores e quebrar vidros.
pk_0072;Gato Arranhão;4,2;0,4;Meowth retira suas garras afiadas das patas para silenciosamente esgueirar-se furtivamente sem deixar nenhum rastro. Tem hábitos noturnos. Por alguma razão, este pokémon ama objetos brilhantes, em especial as moedas. Se estiver de bom humor, pode até deixar seu treinador dar uma olhada em seu tesouro. Lava o rosto regularmente para manter a moeda na testa sem manchas.
pk_0074;Gato Arranhão;4,2;0,4;O Meowth é um pokémon que não vivia originalmente na região de Alola. Eles foram enviados para a realeza como uma oferenda de outra região e apenas alguns podiam tê-los como parceiros. Os Meowth de Alola se distinguem por sua astúcia e grande orgulho. Duas coisas que eles realmente detestam: que o seu orgulho seja ferido e que haja sujeira em suas moedas. Se acontecer alguma das duas, eles entram em histeria! Os Meowths que foram oferecidos à família real viveram uma vida repleta de luxos e comodidades, tornando-se criaturas egoístas e orgulhosas. Isso causou essa mudança de forma em Meowth. O antes raro Meowth Alolano tornou-se selvagem quando a monarquia foi destruída e transformou-se agora num pokémon comum, visto regularmente tanto em Alola como nos outros lugares.
pk_0075;Gato Arranhão;7,5;0,4;Esses ousados pokémons têm moedas na testa. Moedas mais escuras são mais duras, e moedas mais duras ganham mais respeito entre os Meowths. Por viver com um povo selvagem e navegante, endureceu tanto o corpo que partes dele se transformaram em ferro.
pk_0077;Gato Superior;33;1,1;O rosto redondo do Persian Alolano é um símbolo da riqueza da região de Alola e é considerado como um pokémon de grande beleza. Trata-se de um pokémon tão característico da região de Alola que todos os Persian são bastante protegidos e são necessárias inspeções rigorosas antes dos turistas poderem levar um deles consigo para as suas regiões.O Persian é altamente inteligente, e tem essa opinião ainda maior dele mesmo. No geral, menospreza tudo, menos ele próprio. E também não costuma afeiçoar-se ao seu treinador, o que o torna um pokémon difícil para se ter como parceiro nas batalhas. A sua extraordinária camada de pelos brilhantes encanta tanto humanos quanto pokémons. Por esta razão, é um pokémon muito popular na região de Alola. Normalmente, este pokémon demonstra uma atitude requintada, mas, assim que começa uma batalha, recorre às táticas mais desleais, tais como ataques surpresa, truques e mesmo jogadas desonestas. Contudo, a sua personalidade arrogante leva-o a subestimar os seus adversários, fazendo com que seja frequentemente derrotado por contra-ataques.
pk_0076;Gato Superior;32;1;Tem um temperamento vicioso. Cuidado se ele levanta a cauda. É um sinal de que ele está prestes a atacar e morder. Embora seu pelo tenha muitos admiradores, é difícil criar como um animal de estimação por causa de sua mesquinhez. É difícil sua conquistar amizade, logo irá te arranhar no memento em que for irritado. É alvo de caçadores que estão atrás da joia em sua testa. A relação dele com Perrserker é de mútuo desdenho.
pk_0078;Pato;19,6;0,8;Oprimido por habilidades enigmáticas, ele sofre uma dor de cabeça constante. Quando sua dor de cabeça chega ao ápice, ele usa seus misteriosos poderes psíquicos para mandar pra longe o que está o irritando. Se ele usa seu poder misterioso, Psyduck não se lembra de tê-lo feito. Aparentemente, ele não consegue formar uma memória de tal evento porque entra em um estado alterado que é muito parecido com o sono profundo.
pk_0079;Pato;76,6;1,7;Ele é visto nadando de forma dinâmica e elegante usando seus membros e nadadeiras bem desenvolvidos. É constantemente confundido com o Kappa, um assassino monstro japonês. Velhos contos falam de Golduck punindo os que contaminaram seu rio, arrastando-os para a água e levando-os embora. Dizem que a parte vermelha de sua testa concede poderes sobrenaturais àqueles que o possuem, por isso foi muito caçado no passado.
pk_0080;Macaco Porco;28;0,5;Vive em colônias nas copas das árvores. Se você enfurecer um deles, vai ter que lidar com um bando furioso de Mankey. Não é seguro se aproximar dele quando está violento e furioso por nenhum motivo, pois quando isso acontece, ele não consegue distinguir amigos de inimigos. Sua fúria o cansa e o faz adormecer, mas a raiva que ressoa em seus sonhos o faz acordar, o enfurecendo novamente.
pk_0081;Macaco Porco;32;1;Se você se aproximar enquanto ele dorme você pode acabar acordando-o, começando assim uma furiosa caçada com esse primata bêbado de sono. Ele persegue qualquer um que faça contato visual. Ele nunca perdoará os oponentes que o irritaram. Quando Primeape fica furioso, sua circulação sanguínea aumenta. Por sua vez, seus músculos ficam ainda mais fortes. Ele morre de tanta raiva, mas seu rosto parece em paz na morte.
pk_0082;Cachorrinho;19;0,7;Um pokémon naturalmente leal, fiel e obediente. Ele permanece imóvel até receber ordem de seu treinador. Se ordenado, ele não hesitará em atacar inimigos maiores e mais fortes, porém seu senso de justiça impede que ele ataque imediatamente oponentes mais fracos e menores. Latirá sem medo para proteger seu treinador em perigo. Tem um olfato excelente. Assim que sentir algum cheiro, jamais esquecerá.
pk_0083;Lendário;155;1,9;Este lendário pokémon chinês é considerado magnífico. Muitas pessoas se encantam por sua enorme juba. Seu imponente latido transmite uma ideia de líder. Todos que ouvem não podem fazer nada além de se ajoelhar para sua majestade. É conhecido por sua alta velocidade, podendo correr 10.000 km em um dia e uma noite. O fogo queimando dentro de seu corpo é sua fonte de energia.
pk_0084;Girino;12,4;0,6;Sua pele é tão fina que se você prestar bastante atenção você consegue enxergar seus órgãos internos. O espiral em sua barriga é, na verdade, parte de suas vísceras aparecendo através da pele. A direção do giro desse espiral difere dependendo de onde eles vivem. Eles possuem dificuldade para andar com seus pés recém-crescidos e por isso tropeçam toda hora. São melhores nadando.
pk_0085;Girino;20;1;A espiral na sua barriga gira sutilmente. Olhar para essa espiral pode te deixar desde sonolento até, no máximo, hipnotizado. Suas duas pernas são bem desenvolvidas, logo ele não tropeça mais. Pode viver tranquilamente na terra, mas ele prefere viver na água. Seu suor é um muco viscoso. Se for pego, irá escorregar nas mãos do inimigo e escapar. Sua saúde é prejudicada quando a pele seca, precisa estar sempre hidratado.
pk_0086;Girino;54;1,3;Poliwrath tem um corpo altamente desenvolvido e não importa o quão exaustivo é o trabalho, seus músculos nunca ficam cansados. É tão incansavelmente forte que ele pode nadar de um lado ao outro do Oceano Pacífico sem fazer muito esforço. Ele desenvolve seus músculos através da natação. É bom em nado de peito e nado de crawl. Ao nadar em mares frios, usa seus braços para quebrar o gelo à deriva.
pk_0087;Psíquico;19,5;0,9;Ele usa seus poderes psíquicos enquanto dorme. Usar poderes psíquicos causa tanta tensão em seu cérebro que ele precisa dormir 18 horas por dia. Por essa razão, é difícil ver um Abra usando qualquer golpe diferente do teletransporte. Quanto mais profundo for o seu sono, mais pra longe se teletransporta. Quando acorda, não sabe onde está, então entra em pânico. Também consegue ler a mente dos outros.
pk_0088;Psíquico;56,5;1,3;Logo após evoluir seu poder mental aumenta deixando ele utilizar vários golpes psíquicos poderosos, porém que precisam de maior concentração. Ele olha para a sua colher de prata para esvaziar sua mente e acaba emitindo mais ondas alfa. Existem rumores que um menino que usava poderes psíquicos se transformou nesse pokémon. A presença de Kadabra infesta televisões e monitores com sombras assustadoras que trazem azar.
pk_0089;Psíquico;48;1,5;Dizem que as colheres em suas mãos foram feitas com seus poderes psíquicos. Seu cérebro é tão grande que dizem que é o pokémon mais inteligente que já existiu. Seu QI é de aproximadamente 5.000. Alguns dizem que Alakazam se lembra de tudo o que acontece com ele, do nascimento até a morte. Suas células cerebrais continuam a aumentar até sua morte. Quanto mais velho o Alakazam, maior será sua cabeça.
pk_0090;Psíquico;48;1,2;Seu poder foi inteiramente convertido em energia psíquica, perdendo a força de seus músculos. Na testa de Mega Alakazam surge um órgão vermelho que emite poderes psíquicos. Com um olhar ele tem o conhecimento do curso de vida de uma pessoa, do nascimento até a morte. Ele envia força psíquica do órgão vermelho em sua testa para prever todos os movimentos de seus oponentes.
pk_0091;Super Poder;19,5;0,8;Embora seja baixinho, ele é forte o suficiente para levantar e arremessar uma série de Geodudes de uma só vez. Ele adora malhar. Para ficar mais forte, ele ergue repetidamente um Graveler usando uma mão só. Com sua força sobre-humana, é capaz de derrubar cem pessoas ao mesmo tempo. Gosta de alimentos altamente nutritivos porque os seus instintos o levam a construir músculos de forma eficiente.
pk_0092;Super Poder;70,5;1,5;O poder ilimitado de Machoke é muito perigoso, por isso usa um cinto que suprime a sua energia. Usando esse poder, ele ajuda as pessoas com trabalhos pesados. Ele faz isso porque sabe que o trabalho é um bom treinamento para seus músculos. Ele é muito procurado por pedreiros e engenheiros. Ao encontrar um inimigo verdadeiramente poderoso, este pokémon remove o cinto da cintura e libera todo o seu poder.
pk_0093;Super Poder;130;1,6;Seus quatro braços musculosos acertam seus inimigos com socos potentes e cortes em uma velocidade estonteante. Ele pode dar até mil socos em apenas dois segundos. Com quatro braços, pode atacar e defender simultaneamente. Dizem que domina todas as artes marciais do mundo. Seus dedos desajeitados o impedem de fazer qualquer trabalho que requeira cuidado e destreza.
pk_0094;Super Poder;;25;A energia Gigantamax fluindo por seus braços faz com que seus golpes sejam tão fortes quanto explosões de bombas. Um desses Machamps certa vez usou sua força incomensurável para erguer um grande navio que estava com problemas. Em seguida, carregou o navio para o porto.
